td,1,variable
prefix,1,variable
__obj,1,variable
ch,1,variable
width,1,variable
hack_all_symbols,1,function
token_stack,1,variable
argc,1,variable
c,1,variable
tmpfile,1,function
atoi,1,variable
suffix,1,variable
mkstemp,1,function
symtab,1,variable
next_char,1,function
s,1,variable
next_token,1,function
module_list,1,variable
sign,1,variable
__o1,1,variable
lookup_symbol,1,function
fmt,1,variable
dir_list,1,variable
prec,1,variable
__len,1,variable
__o,1,variable
argv,1,variable
xmalloc,1,function
peek_input,1,function
