xmalloc,1,function
__len,1,variable
argv,1,variable
peek_input,1,function
suffix,1,variable
module_list,1,variable
fmt,1,variable
atoi,1,variable
mkstemp,1,function
__o,1,variable
prefix,1,variable
__o1,1,variable
lookup_symbol,1,function
next_token,1,function
next_char,1,function
width,1,variable
argc,1,variable
ch,1,variable
c,1,variable
__obj,1,variable
sign,1,variable
tmpfile,1,function
td,1,variable
dir_list,1,variable
s,1,variable
token_stack,1,variable
prec,1,variable
symtab,1,variable
hack_all_symbols,1,function
