ds_def,1,variable
rrd_create_file,1,function
ntpd_port,1,variable
ksp,1,variable
daemon_address,1,variable
ds_num,1,variable
search,1,function
check_create_dir,1,function
start_client,1,function
local_sockpath,1,variable
host,1,variable
operating_mode,1,variable
iptc_init,1,function
len,1,variable
dsrc,1,variable
rrd_update_file,1,function
strjoin,1,function
start_server,1,function
memcached_port,1,variable
ip6tc_init,1,function
network_send,1,function
rra_timespans,1,variable
varnish_monitor,1,function
refclock_names,1,variable
serial,1,variable
submit_derive,1,function
init,1,function
plugin_write,1,function
sock_file,1,variable
memcached_socket,1,variable
sstrncpy,1,function
ds,1,variable
sstrdup,1,function
