sock_file,1,variable
ip6tc_init,1,function
ntpd_port,1,variable
submit_derive,1,function
operating_mode,1,variable
ds_def,1,variable
network_send,1,function
start_server,1,function
ds_num,1,variable
host,1,variable
len,1,variable
rrd_update_file,1,function
search,1,function
init,1,function
ksp,1,variable
refclock_names,1,variable
varnish_monitor,1,function
dsrc,1,variable
ds,1,variable
start_client,1,function
local_sockpath,1,variable
strjoin,1,function
serial,1,variable
daemon_address,1,variable
sstrncpy,1,function
memcached_port,1,variable
rrd_create_file,1,function
plugin_write,1,function
memcached_socket,1,variable
check_create_dir,1,function
iptc_init,1,function
