True,cert,additon,Variable,4
True,pkcs15_cert_ops,additon,Variable,4
def(ENABLE_OPENSSL),awp_update_df_create,parameter,Function,4
True,fw_data,additon,Variable,4
True,pkcs15_skey_ops,additon,Variable,4
True,session,additon,Variable,4
def(ENABLE_OPENSSL),file,additon,Variable,4
True,pkcs15_dobj_ops,additon,Variable,4
def(ENABLE_OPENSSL),profile,additon,Variable,4
def(ENABLE_SM),sc_card_sm_check,parameter,Function,4
True,pkcs15_pubkey_ops,additon,Variable,4
True,pkcs15_prkey_ops,additon,Variable,4
True,new_file,additon,Function,4
def(ENABLE_OPENSSL),awp_update_df_delete,parameter,Function,4
True,card,exclusion,Variable,4
True,attr,additon,Variable,4
True,p15card,exclusion,Variable,4
def(USE_PKCS15_INIT),pkcs15_create_object,additon,Function,4
