def(ENABLE_OPENSSL),awp_update_df_delete,parameter,Function,4
def(ENABLE_OPENSSL),awp_update_df_create,parameter,Function,4
True,__pkcs15_create_secret_key_object,exclusion,Function,4
True,p15card,exclusion,Variable,4
def(ENABLE_OPENSSL),object,additon,Variable,4
def(ENABLE_SM),sc_card_sm_check,parameter,Function,4
def(ENABLE_OPENSSL),register_mechanisms,exclusion,Function,4
True,__pkcs15_create_data_object,exclusion,Function,4
True,fw_data,additon,Variable,4
True,usage,additon,Function,4
def(USE_PKCS15_INIT),pkcs15_create_data,additon,Function,4
